invoice_number,invoice_date,customer_id,customer_name,product_name,quantity,unit_price,net_amount
SI-10402,31-JAN-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-10402,31-JAN-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10402,31-JAN-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-10402,31-JAN-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,3,9.99,29.97
SI-10403,02-MAR-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10403,02-MAR-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10403,02-MAR-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-10403,02-MAR-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-10403,02-MAR-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-10403,02-MAR-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10403,02-MAR-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,3,9.99,29.97
SI-10404,01-APR-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-10404,01-APR-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10404,01-APR-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-10404,01-APR-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,8,11.99,95.92
SI-10404,01-APR-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-10404,01-APR-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10404,01-APR-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,5,9.99,49.95
SI-10405,01-MAY-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-10405,01-MAY-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10405,01-MAY-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-10405,01-MAY-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-10405,01-MAY-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-10405,01-MAY-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10405,01-MAY-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,3,9.99,29.97
SI-10406,31-MAY-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-10406,31-MAY-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,2,8.99,17.98
SI-10406,31-MAY-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,9,44.99,404.91
SI-10406,31-MAY-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-10406,31-MAY-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10406,31-MAY-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10406,31-MAY-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,3,9.99,29.97
SI-10407,30-JUN-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-10407,30-JUN-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,4,8.99,35.96
SI-10407,30-JUN-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10407,30-JUN-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-10407,30-JUN-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-10407,30-JUN-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-10407,30-JUN-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,2,9.99,19.98
SI-10408,30-JUL-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-10408,30-JUL-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10408,30-JUL-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,5,44.99,224.95
SI-10408,30-JUL-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-10408,30-JUL-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10408,30-JUL-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10408,30-JUL-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,5,9.99,49.95
SI-10409,29-AUG-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10409,29-AUG-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,4,8.99,35.96
SI-10409,29-AUG-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10409,29-AUG-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-10409,29-AUG-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10409,29-AUG-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10409,29-AUG-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,5,9.99,49.95
SI-10410,28-SEP-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,4,9.29,37.16
SI-10410,28-SEP-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,4,8.99,35.96
SI-10410,28-SEP-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-10410,28-SEP-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-10410,28-SEP-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-10410,28-SEP-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10410,28-SEP-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,6,9.99,59.94
SI-10411,28-OCT-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10411,28-OCT-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,2,8.99,17.98
SI-10411,28-OCT-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10411,28-OCT-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,8,11.99,95.92
SI-10411,28-OCT-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10411,28-OCT-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10411,28-OCT-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,6,9.99,59.94
SI-10412,27-NOV-2025,C1004,Restaurant_004,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10412,27-NOV-2025,C1004,Restaurant_004,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10412,27-NOV-2025,C1004,Restaurant_004,Shredded Mozzarella 1.8kg,7,44.99,314.93
SI-10412,27-NOV-2025,C1004,Restaurant_004,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-10412,27-NOV-2025,C1004,Restaurant_004,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10412,27-NOV-2025,C1004,Restaurant_004,"12"" Pizza Boxes 90pcs",5,12.99,64.95
SI-10412,27-NOV-2025,C1004,Restaurant_004,Pepperoni Slice 1kg,5,9.99,49.95
SI-10501,01-JAN-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,9,9.29,83.61
SI-10501,01-JAN-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,6,8.99,53.94
SI-10501,01-JAN-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-10501,01-JAN-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-10501,01-JAN-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10501,01-JAN-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10501,01-JAN-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,9,9.99,89.91
SI-10502,31-JAN-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,9,9.29,83.61
SI-10502,31-JAN-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,6,8.99,53.94
SI-10502,31-JAN-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-10502,31-JAN-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-10502,31-JAN-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10502,31-JAN-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10502,31-JAN-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,9,9.99,89.91
SI-10503,02-MAR-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10503,02-MAR-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,6,8.99,53.94
SI-10503,02-MAR-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-10503,02-MAR-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-10503,02-MAR-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10503,02-MAR-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10503,02-MAR-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,8,9.99,79.92
SI-10504,01-APR-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10504,01-APR-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10504,01-APR-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-10504,01-APR-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-10504,01-APR-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10504,01-APR-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10504,01-APR-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,8,9.99,79.92
SI-10505,01-MAY-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10505,01-MAY-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10505,01-MAY-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-10505,01-MAY-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,4,11.99,47.96
SI-10505,01-MAY-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10505,01-MAY-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10505,01-MAY-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,8,9.99,79.92
SI-10506,31-MAY-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10506,31-MAY-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10506,31-MAY-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,3,44.99,134.97
SI-10506,31-MAY-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,3,11.99,35.97
SI-10506,31-MAY-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10506,31-MAY-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10506,31-MAY-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,7,9.99,69.93
SI-10507,30-JUN-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10507,30-JUN-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10507,30-JUN-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-10507,30-JUN-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,3,11.99,35.97
SI-10507,30-JUN-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10507,30-JUN-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10507,30-JUN-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,7,9.99,69.93
SI-10508,30-JUL-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-10508,30-JUL-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,4,8.99,35.96
SI-10508,30-JUL-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-10508,30-JUL-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,3,11.99,35.97
SI-10508,30-JUL-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,4,2.29,9.16
SI-10508,30-JUL-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10508,30-JUL-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,6,9.99,59.94
SI-10509,29-AUG-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-10509,29-AUG-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,4,8.99,35.96
SI-10509,29-AUG-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-10509,29-AUG-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,3,11.99,35.97
SI-10509,29-AUG-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,4,2.29,9.16
SI-10509,29-AUG-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10509,29-AUG-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,6,9.99,59.94
SI-10510,28-SEP-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-10510,28-SEP-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,4,8.99,35.96
SI-10510,28-SEP-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-10510,28-SEP-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,3,11.99,35.97
SI-10510,28-SEP-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,4,2.29,9.16
SI-10510,28-SEP-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10510,28-SEP-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,6,9.99,59.94
SI-10511,28-OCT-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-10511,28-OCT-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,3,8.99,26.97
SI-10511,28-OCT-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-10511,28-OCT-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,2,11.99,23.98
SI-10511,28-OCT-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-10511,28-OCT-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10511,28-OCT-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,5,9.99,49.95
SI-10512,27-NOV-2025,C1005,Restaurant_005,Coca Cola Cans 24x330ml,5,9.29,46.45
SI-10512,27-NOV-2025,C1005,Restaurant_005,Pepsi Cans 24x330ml,3,8.99,26.97
SI-10512,27-NOV-2025,C1005,Restaurant_005,Shredded Mozzarella 1.8kg,2,44.99,89.98
SI-10512,27-NOV-2025,C1005,Restaurant_005,Super Crunch Chips 4x2.25kg,2,11.99,23.98
SI-10512,27-NOV-2025,C1005,Restaurant_005,Garlic Mayonnaise 1Ltr,3,2.29,6.87
SI-10512,27-NOV-2025,C1005,Restaurant_005,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10512,27-NOV-2025,C1005,Restaurant_005,Pepperoni Slice 1kg,5,9.99,49.95
SI-10601,01-JAN-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10601,01-JAN-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10601,01-JAN-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,10,44.99,449.9
SI-10601,01-JAN-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-10601,01-JAN-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-10601,01-JAN-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,9,9.99,89.91
SI-10602,31-JAN-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-10602,31-JAN-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10602,31-JAN-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,10,44.99,449.9
SI-10602,31-JAN-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,8,11.99,95.92
SI-10602,31-JAN-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10602,31-JAN-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",1,12.99,12.99
SI-10602,31-JAN-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,8,9.99,79.92
SI-10603,02-MAR-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10603,02-MAR-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,3,8.99,26.97
SI-10603,02-MAR-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,9,44.99,404.91
SI-10603,02-MAR-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-10603,02-MAR-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10603,02-MAR-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",3,12.99,38.97
SI-10603,02-MAR-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,8,9.99,79.92
SI-10604,01-APR-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,6,9.29,55.74
SI-10604,01-APR-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10604,01-APR-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,9,44.99,404.91
SI-10604,01-APR-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,10,11.99,119.9
SI-10604,01-APR-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,8,2.29,18.32
SI-10604,01-APR-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,6,9.99,59.94
SI-10605,01-MAY-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-10605,01-MAY-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,2,8.99,17.98
SI-10605,01-MAY-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,10,44.99,449.9
SI-10605,01-MAY-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,8,11.99,95.92
SI-10605,01-MAY-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10605,01-MAY-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10605,01-MAY-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,6,9.99,59.94
SI-10606,31-MAY-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,7,9.29,65.03
SI-10606,31-MAY-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,3,8.99,26.97
SI-10606,31-MAY-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-10606,31-MAY-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-10606,31-MAY-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-10606,31-MAY-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10606,31-MAY-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,8,9.99,79.92
SI-10607,30-JUN-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-10607,30-JUN-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,5,8.99,44.95
SI-10607,30-JUN-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10607,30-JUN-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,10,11.99,119.9
SI-10607,30-JUN-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10607,30-JUN-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,7,9.99,69.93
SI-10608,30-JUL-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10608,30-JUL-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10608,30-JUL-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10608,30-JUL-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,10,11.99,119.9
SI-10608,30-JUL-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10608,30-JUL-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10608,30-JUL-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,8,9.99,79.92
SI-10609,29-AUG-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-10609,29-AUG-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,2,8.99,17.98
SI-10609,29-AUG-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-10609,29-AUG-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-10609,29-AUG-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10609,29-AUG-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10609,29-AUG-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,9,9.99,89.91
SI-10610,28-SEP-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10610,28-SEP-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10610,28-SEP-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10610,28-SEP-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,9,11.99,107.91
SI-10610,28-SEP-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,6,2.29,13.74
SI-10610,28-SEP-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,6,9.99,59.94
SI-10611,28-OCT-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10611,28-OCT-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,2,8.99,17.98
SI-10611,28-OCT-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,8,44.99,359.92
SI-10611,28-OCT-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,7,11.99,83.93
SI-10611,28-OCT-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,7,2.29,16.03
SI-10611,28-OCT-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10611,28-OCT-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,9,9.99,89.91
SI-10612,27-NOV-2025,C1006,Restaurant_006,Coca Cola Cans 24x330ml,10,9.29,92.9
SI-10612,27-NOV-2025,C1006,Restaurant_006,Pepsi Cans 24x330ml,1,8.99,8.99
SI-10612,27-NOV-2025,C1006,Restaurant_006,Shredded Mozzarella 1.8kg,6,44.99,269.94
SI-10612,27-NOV-2025,C1006,Restaurant_006,Super Crunch Chips 4x2.25kg,6,11.99,71.94
SI-10612,27-NOV-2025,C1006,Restaurant_006,Garlic Mayonnaise 1Ltr,5,2.29,11.45
SI-10612,27-NOV-2025,C1006,Restaurant_006,"12"" Pizza Boxes 90pcs",4,12.99,51.96
SI-10612,27-NOV-2025,C1006,Restaurant_006,Pepperoni Slice 1kg,6,9.99,59.94
SI-10701,01-JAN-2025,C1007,Restaurant_007,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10701,01-JAN-2025,C1007,Restaurant_007,Pepsi Cans 24x330ml,7,8.99,62.93
SI-10701,01-JAN-2025,C1007,Restaurant_007,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-10701,01-JAN-2025,C1007,Restaurant_007,Super Crunch Chips 4x2.25kg,11,11.99,131.89
SI-10701,01-JAN-2025,C1007,Restaurant_007,Garlic Mayonnaise 1Ltr,4,2.29,9.16
SI-10701,01-JAN-2025,C1007,Restaurant_007,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10701,01-JAN-2025,C1007,Restaurant_007,Pepperoni Slice 1kg,6,9.99,59.94
SI-10702,31-JAN-2025,C1007,Restaurant_007,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10702,31-JAN-2025,C1007,Restaurant_007,Pepsi Cans 24x330ml,7,8.99,62.93
SI-10702,31-JAN-2025,C1007,Restaurant_007,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-10702,31-JAN-2025,C1007,Restaurant_007,Super Crunch Chips 4x2.25kg,11,11.99,131.89
SI-10702,31-JAN-2025,C1007,Restaurant_007,Garlic Mayonnaise 1Ltr,4,2.29,9.16
SI-10702,31-JAN-2025,C1007,Restaurant_007,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10702,31-JAN-2025,C1007,Restaurant_007,Pepperoni Slice 1kg,6,9.99,59.94
SI-10703,02-MAR-2025,C1007,Restaurant_007,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10703,02-MAR-2025,C1007,Restaurant_007,Pepsi Cans 24x330ml,7,8.99,62.93
SI-10703,02-MAR-2025,C1007,Restaurant_007,Shredded Mozzarella 1.8kg,4,44.99,179.96
SI-10703,02-MAR-2025,C1007,Restaurant_007,Super Crunch Chips 4x2.25kg,11,11.99,131.89
SI-10703,02-MAR-2025,C1007,Restaurant_007,Garlic Mayonnaise 1Ltr,4,2.29,9.16
SI-10703,02-MAR-2025,C1007,Restaurant_007,"12"" Pizza Boxes 90pcs",2,12.99,25.98
SI-10703,02-MAR-2025,C1007,Restaurant_007,Pepperoni Slice 1kg,6,9.99,59.94
SI-10704,01-APR-2025,C1007,Restaurant_007,Coca Cola Cans 24x330ml,8,9.29,74.32
SI-10704,01-APR-2025,C1007,Restaurant_007,Pepsi Cans 24x330ml,7,8.99,62.93
